time,position,rotation,velocity
38.383,"[17.192124164271203, -1.7149624652775861, 0.0]","[0.0, 0.0, 0.5120599846206095]","[0.5, 0.0, 0.010875521800032184]"
38.583,"[17.279207756910182, -1.6658906187402391, 0.0]","[0.0, 0.0, 0.5142119446203326]","[0.5, 0.0, 0.01056024534616785]"
38.783,"[17.36618567858894, -1.6166295306221745, 0.0]","[0.0, 0.0, 0.5162965711020517]","[0.5, 0.0, 0.01026546048138236]"
38.983,"[17.453060491313718, -1.5671851950481683, 0.0]","[0.0, 0.0, 0.5183210798795381]","[0.5, 0.0, 0.009989462116205628]"
39.183,"[17.539833876552414, -1.5175637180398391, 0.0]","[0.0, 0.0, 0.5202969623019682]","[0.5, 0.0, 0.00972993796473277]"
39.383,"[17.626510767787526, -1.4677678329496662, 0.0]","[0.0, 0.0, 0.5222083088224875]","[0.5, 0.0, 0.009493168117452933]"
39.583,"[17.71309352121616, -1.4178026282870908, 0.0]","[0.0, 0.0, 0.5240550556425978]","[0.5, 0.0, 0.009278273342618137]"
39.783,"[17.79958047688026, -1.3676748318440903, 0.0]","[0.0, 0.0, 0.525870296518245]","[0.5, 0.0, 0.009076151940135245]"
39.983,"[17.885972612880376, -1.317390219041197, 0.0]","[0.0, 0.0, 0.5276715281702403]","[0.5, 0.0, 0.008883744798012039]"
40.183,"[17.97227072575807, -1.2669492868953074, 0.0]","[0.0, 0.0, 0.529457029236909]","[0.5, 0.0, 0.008702598037505805]"
40.383,"[18.058477752253715, -1.2163558876788985, 0.0]","[0.0, 0.0, 0.5312232768353641]","[0.5, 0.0, 0.008535287110130695]"
40.583,"[18.144596354557272, -1.1656138445922726, 0.0]","[0.0, 0.0, 0.532967168116779]","[0.5, 0.0, 0.008384235728768008]"
40.783,"[18.230628180298034, -1.1147251734444508, 0.0]","[0.0, 0.0, 0.5346929870942031]","[0.5, 0.0, 0.00824982542738749]"
40.983,"[18.316574811197935, -1.063691961106833, 0.0]","[0.0, 0.0, 0.5364013151111507]","[0.5, 0.0, 0.008134028684176564]"
41.183,"[18.402437174942175, -1.0125159874703717, 0.0]","[0.0, 0.0, 0.5380941789662207]","[0.5, 0.0, 0.008038544780786616]"
41.383,"[18.488215792491257, -0.9611985363405837, 0.0]","[0.0, 0.0, 0.5397738942370026]","[0.5, 0.0, 0.00796553208113907]"
41.583,"[18.57433988177135, -0.9094833146922798, 0.0]","[0.0, 0.0, 0.5414464557482341]","[0.5, 0.0, 0.007919120851248795]"
41.783,"[18.65952527325539, -0.8581441782785281, 0.0]","[0.0, 0.0, 0.5431091120059374]","[0.5, 0.0, 0.007897537674836096]"
41.983,"[18.745055682482658, -0.8064091788755618, 0.0]","[0.0, 0.0, 0.5447712670835061]","[0.5, 0.0, 0.007910608032086042]"
42.183,"[18.83050157954829, -0.7545355499121108, 0.0]","[0.0, 0.0, 0.546431216064477]","[0.5, 0.0, 0.007962525384799168]"
42.383,"[18.915864177815806, -0.7025210053521832, 0.0]","[0.0, 0.0, 0.5481120987596244]","[0.5, 0.0, 0.00805428487741856]"
42.583,"[19.001143036683818, -0.6503638436136046, 0.0]","[0.0, 0.0, 0.5498317005193967]","[0.5, 0.0, 0.008193389271930005]"
42.783,"[19.086333922943858, -0.5980638156420636, 0.0]","[0.0, 0.0, 0.5515816584101056]","[0.5, 0.0, 0.008398326232345765]"
42.983,"[19.17143277827046, -0.5456193940784199, 0.0]","[0.0, 0.0, 0.5533594720935989]","[0.5, 0.0, 0.008690228340308604]"
43.183,"[19.256437039048368, -0.4930250321446221, 0.0]","[0.0, 0.0, 0.5551836349137108]","[0.5, 0.0, 0.009092846551821021]"
43.383,"[19.34134152593438, -0.4402717883150793, 0.0]","[0.0, 0.0, 0.5570808508413978]","[0.5, 0.0, 0.009641579491596355]"
43.583,"[19.42614097544286, -0.3873516267599475, 0.0]","[0.0, 0.0, 0.5590878840573628]","[0.5, 0.0, 0.010394358728312935]"
43.783,"[19.51082757912109, -0.33425352781816814, 0.0]","[0.0, 0.0, 0.5612514105090546]","[0.5, 0.0, 0.011450060968051345]"
43.983,"[19.595390315054882, -0.2809599526970433, 0.0]","[0.0, 0.0, 0.5636439400607197]","[0.5, 0.0, 0.01298659065929112]"
44.183,"[19.679813094702062, -0.2274466558045344, 0.0]","[0.0, 0.0, 0.566390418151024]","[0.5, 0.0, 0.01536297613530444]"
44.383,"[19.764068932599486, -0.17367684383016893, 0.0]","[0.0, 0.0, 0.5697186710372883]","[0.5, 0.0, 0.01942952556609766]"
44.583,"[19.84811444804755, -0.11958413258064518, 0.0]","[0.0, 0.0, 0.5741195549505992]","[0.5, 0.0, 0.027793897761027506]"
44.783,"[19.931850089768965, -0.06502955997988633, 0.0]","[0.0, 0.0, 0.581124875485791]","[0.5, 0.0, 0.051213633022163495]"
44.983,"[20.015483113584636, -0.009454922649914582, 0.0]","[0.0, 0.0, 0.5913553591912294]","[0.5, 0.0, 0.051213633022163495]"
45.183,"[20.0977161249767, 0.046405514954187745, 0.0]","[0.0, 0.0, 0.6015157399526604]","[0.5, 0.0, 0.051213633022163495]"
45.383,"[20.17978353799786, 0.1033888536210464, 0.0]","[0.0, 0.0, 0.6117706235676693]","[0.5, 0.0, 0.051213633022163495]"
45.583,"[20.261263761777755, 0.1612105062293126, 0.0]","[0.0, 0.0, 0.6220501389886799]","[0.5, 0.0, 0.051213633022163495]"
45.783,"[20.34214832428602, 0.21986296834285393, 0.0]","[0.0, 0.0, 0.6323363138448509]","[0.5, 0.0, 0.051213633022163495]"
45.983,"[20.42243034556852, 0.2793407113762375, 0.0]","[0.0, 0.0, 0.6426238819982709]","[0.5, 0.0, 0.051213633022163495]"
46.183,"[20.50210272193251, 0.3396389532999995, 0.0]","[0.0, 0.0, 0.6529201063958318]","[0.5, 0.0, 0.051213633022163495]"
46.383,"[20.581158636876285, 0.40075536578235443, 0.0]","[0.0, 0.0, 0.663254414771231]","[0.5, 0.0, 0.051213633022163495]"
46.583,"[20.659586279453734, 0.46268560756113924, 0.0]","[0.0, 0.0, 0.6736180280543247]","[0.5, 0.0, 0.051213633022163495]"
46.783,"[20.737372257706262, 0.5254229789249008, 0.0]","[0.0, 0.0, 0.6839691789273769]","[0.5, 0.0, 0.051213633022163495]"
46.983,"[20.81450766774972, 0.5889584777954051, 0.0]","[0.0, 0.0, 0.6942858898542051]","[0.5, 0.0, 0.051213633022163495]"
47.183,"[20.890985198544577, 0.6532830075501783, 0.0]","[0.0, 0.0, 0.7045696438401529]","[0.5, 0.0, 0.051213633022163495]"
