time,position,rotation,velocity
29.967,"[13.766851157678115, 0.8253556032166925, 0.0]","[0.0, 0.0, 0.47942046796292753]","[0.5, 0.0, 0.006355143344274982]"
30.167,"[13.85551929717332, 0.8715155453098162, 0.0]","[0.0, 0.0, 0.480759174227478]","[0.5, 0.0, 0.006427360940620596]"
30.367,"[13.944124819365623, 0.917793528053888, 0.0]","[0.0, 0.0, 0.4821078719511579]","[0.5, 0.0, 0.0065417694860151416]"
30.567,"[14.032666890418733, 0.9641916318825504, 0.0]","[0.0, 0.0, 0.48347608856413127]","[0.5, 0.0, 0.006707148655267203]"
30.767,"[14.121143522656054, 1.0107129030214772, 0.0]","[0.0, 0.0, 0.48487707640873934]","[0.5, 0.0, 0.006935326607909486]"
30.967,"[14.209553013619098, 1.0573615810034906, 0.0]","[0.0, 0.0, 0.4863258688295708]","[0.5, 0.0, 0.007245299608290728]"
31.167,"[14.297892341490885, 1.104142812924803, 0.0]","[0.0, 0.0, 0.48784095588512877]","[0.5, 0.0, 0.007662102993599066]"
31.367,"[14.386157452640216, 1.15106369834621, 0.0]","[0.0, 0.0, 0.4894495327053456]","[0.5, 0.0, 0.008231397072451185]"
31.567,"[14.474343121675508, 1.1981340804231215, 0.0]","[0.0, 0.0, 0.4911824045944918]","[0.5, 0.0, 0.00902622336809913]"
31.767,"[14.562441902517822, 1.2453672754753227, 0.0]","[0.0, 0.0, 0.49309367212938116]","[0.5, 0.0, 0.010176656897169878]"
31.967,"[14.650442295464964, 1.292782486400804, 0.0]","[0.0, 0.0, 0.4952719927509611]","[0.5, 0.0, 0.01194115045512728]"
32.167,"[14.738326602417247, 1.3404086145602396, 0.0]","[0.0, 0.0, 0.49788270449021754]","[0.5, 0.0, 0.014914324765227242]"
32.367,"[14.826064651272548, 1.3882967272868711, 0.0]","[0.0, 0.0, 0.5012718550387049]","[0.5, 0.0, 0.020839975073821647]"
32.568,"[14.914031482757329, 1.4367891619951165, 0.0]","[0.0, 0.0, 0.5064829372154767]","[0.5, 0.0, 0.03809382978735752]"
32.768,"[15.00192043843141, 1.484590025215093, 0.0]","[0.0, 0.0, 0.4806353813234341]","[0.5, 0.0, -0.1884594972913976]"
32.968,"[15.0916473924178, 1.529315216870742, 0.0]","[0.0, 0.0, 0.44395516132913737]","[0.5, 0.0, -0.1791716267656781]"
33.168,"[15.182921418794924, 1.5707994951893518, 0.0]","[0.0, 0.0, 0.40907505275964806]","[0.5, 0.0, -0.17036297677429657]"
33.369,"[15.276022284026599, 1.6093310587283085, 0.0]","[0.0, 0.0, 0.3758741323370595]","[0.5, 0.0, -0.16200679467740384]"
33.569,"[15.369843527309023, 1.6446539913742944, 0.0]","[0.0, 0.0, 0.3445158832601116]","[0.5, 0.0, -0.15413913922149455]"
33.769,"[15.464682397619933, 1.6770781318409218, 0.0]","[0.0, 0.0, 0.3147075717175168]","[0.5, 0.0, -0.14667863768400985]"
33.969,"[15.560401010218113, 1.7067118339531222, 0.0]","[0.0, 0.0, 0.28628199985053016]","[0.5, 0.0, -0.13957921430413195]"
34.169,"[15.656885196406325, 1.7336768697017422, 0.0]","[0.0, 0.0, 0.2591804146044288]","[0.5, 0.0, -0.1328258593175767]"
34.369,"[15.75403145484259, 1.7580829169281542, 0.0]","[0.0, 0.0, 0.23337655148587597]","[0.5, 0.0, -0.12641227728066215]"
34.569,"[15.851749839326477, 1.7800399405967575, 0.0]","[0.0, 0.0, 0.20881281617588704]","[0.5, 0.0, -0.12032361991109151]"
34.77,"[15.9504500248145, 1.799746789843961, 0.0]","[0.0, 0.0, 0.1853355273542219]","[0.5, 0.0, -0.1145210646286222]"
34.97,"[16.049074321401818, 1.817110498457736, 0.0]","[0.0, 0.0, 0.16310492729724407]","[0.5, 0.0, -0.10906662864891298]"
35.17,"[16.148046734712516, 1.8323342508389437, 0.0]","[0.0, 0.0, 0.14194824916889934]","[0.5, 0.0, -0.10384253367814564]"
35.37,"[16.24730730181794, 1.8455135817900488, 0.0]","[0.0, 0.0, 0.12182533543157235]","[0.5, 0.0, -0.09891226415132001]"
35.57,"[16.346802464272013, 1.8567410341036699, 0.0]","[0.0, 0.0, 0.10267207854573712]","[0.5, 0.0, -0.09423354043034919]"
35.77,"[16.44649101569078, 1.8661064955464826, 0.0]","[0.0, 0.0, 0.0844458337111051]","[0.5, 0.0, -0.08979521125205367]"
35.97,"[16.54633336532439, 1.8736957772817322, 0.0]","[0.0, 0.0, 0.06706745694359384]","[0.5, 0.0, -0.0855751564225148]"
