time,position,rotation,velocity
39.382,"[17.711274555538505, 1.4290295142064164, 0.0]","[0.0, 0.0, -0.5274076293756311]","[0.5, 0.0, -0.009227194000554982]"
39.582,"[17.797624420952527, 1.3786181370877397, 0.0]","[0.0, 0.0, -0.5292561498998782]","[0.5, 0.0, -0.009014328440553287]"
39.782,"[17.883875222533355, 1.3280456417790558, 0.0]","[0.0, 0.0, -0.5310942325546312]","[0.5, 0.0, -0.008809649600324787]"
39.982,"[17.97003169986509, 1.2773173829514832, 0.0]","[0.0, 0.0, -0.5329132803289838]","[0.5, 0.0, -0.008617306548548575]"
40.182,"[18.056095545798375, 1.226435215827012, 0.0]","[0.0, 0.0, -0.5347099814126308]","[0.5, 0.0, -0.00843917728280097]"
40.382,"[18.14206850923035, 1.1754011320531703, 0.0]","[0.0, 0.0, -0.5364835402593761]","[0.5, 0.0, -0.008276790105184105]"
40.582,"[18.2279523209924, 1.1242182972314185, 0.0]","[0.0, 0.0, -0.5382361172759508]","[0.5, 0.0, -0.008131261560209269]"
40.782,"[18.31374865929517, 1.072889190474556, 0.0]","[0.0, 0.0, -0.539968686390486]","[0.5, 0.0, -0.00800432537603193]"
40.982,"[18.399458978582114, 1.0214153986297951, 0.0]","[0.0, 0.0, -0.5416854881460478]","[0.5, 0.0, -0.007896927024443346]"
41.182,"[18.485084470736705, 0.9697983412621951, 0.0]","[0.0, 0.0, -0.5433859170555401]","[0.5, 0.0, -0.0078121930008804635]"
41.382,"[18.57062544541386, 0.9180397096359176, 0.0]","[0.0, 0.0, -0.5450729862723606]","[0.5, 0.0, -0.007752392375518667]"
41.582,"[18.656082146167176, 0.8661409669544088, 0.0]","[0.0, 0.0, -0.5467506697844314]","[0.5, 0.0, -0.007720586283848218]"
41.782,"[18.741454797277548, 0.8141024392758416, 0.0]","[0.0, 0.0, -0.5484259657432685]","[0.5, 0.0, -0.007719825025518645]"
41.982,"[18.826742615275972, 0.7619237231551221, 0.0]","[0.0, 0.0, -0.5501035701674964]","[0.5, 0.0, -0.007754888698749063]"
42.182,"[18.911945507376856, 0.7096038918757285, 0.0]","[0.0, 0.0, -0.5517951097115555]","[0.5, 0.0, -0.007830258093455843]"
42.382,"[18.997062950727553, 0.6571423996277161, 0.0]","[0.0, 0.0, -0.5535107352967076]","[0.5, 0.0, -0.007954602611152594]"
42.582,"[19.0820915959752, 0.6045382450113238, 0.0]","[0.0, 0.0, -0.5552488036895857]","[0.5, 0.0, -0.008143143914864348]"
42.782,"[19.167027367161918, 0.5517875098886631, 0.0]","[0.0, 0.0, -0.5570145048764615]","[0.5, 0.0, -0.00841314305762494]"
42.982,"[19.251868127783766, 0.49888608996985523, 0.0]","[0.0, 0.0, -0.5588260530033583]","[0.5, 0.0, -0.00878751625410451]"
43.183,"[19.337034946311903, 0.4455631771569909, 0.0]","[0.0, 0.0, -0.560719411141913]","[0.5, 0.0, -0.009303482118193429]"
43.383,"[19.421675154431714, 0.3923405534816073, 0.0]","[0.0, 0.0, -0.5627062098648113]","[0.5, 0.0, -0.01001150520056352]"
43.583,"[19.506204829517266, 0.33894133376525937, 0.0]","[0.0, 0.0, -0.5648448906440318]","[0.5, 0.0, -0.01100441794754795]"
43.783,"[19.590613904863396, 0.2853491722600201, 0.0]","[0.0, 0.0, -0.5672029694629519]","[0.5, 0.0, -0.01244888427620211]"
43.983,"[19.67488708622739, 0.231539320090976, 0.0]","[0.0, 0.0, -0.569885293127565]","[0.5, 0.0, -0.014678987559115153]"
44.183,"[19.7590019561234, 0.17747627375005381, 0.0]","[0.0, 0.0, -0.5731205602108883]","[0.5, 0.0, -0.018466367529157545]"
44.383,"[19.8429232460761, 0.12309521787291189, 0.0]","[0.0, 0.0, -0.5773587472193701]","[0.5, 0.0, -0.0261472929491104]"
44.583,"[19.92657636422514, 0.06825917134057966, 0.0]","[0.0, 0.0, -0.5839483626041869]","[0.5, 0.0, -0.04927701858671818]"
44.783,"[20.009771505560124, 0.012692299625110582, 0.0]","[0.0, 0.0, -0.5937620906893264]","[0.5, 0.0, -0.049504512455147455]"
44.983,"[20.092406228247345, -0.043699386411096865, 0.0]","[0.0, 0.0, -0.6036887668071182]","[0.5, 0.0, -0.049504512455147455]"
45.183,"[20.174476291215438, -0.10090981975706177, 0.0]","[0.0, 0.0, -0.6136595800291521]","[0.5, 0.0, -0.049504512455147455]"
45.383,"[20.255971618844328, -0.15893615364493835, 0.0]","[0.0, 0.0, -0.6236529390610974]","[0.5, 0.0, -0.049504512455147455]"
45.583,"[20.33688343219782, -0.21777044985533822, 0.0]","[0.0, 0.0, -0.6336418399065941]","[0.5, 0.0, -0.049504512455147455]"
45.783,"[20.41720634133804, -0.2774076253627848, 0.0]","[0.0, 0.0, -0.6436216811995957]","[0.5, 0.0, -0.049504512455147455]"
45.983,"[20.4969366289435, -0.33784357867559184, 0.0]","[0.0, 0.0, -0.6535785634037112]","[0.5, 0.0, -0.049504512455147455]"
46.183,"[20.576068886865816, -0.39907232585764424, 0.0]","[0.0, 0.0, -0.6635204659744548]","[0.5, 0.0, -0.049504512455147455]"
46.383,"[20.65459468830063, -0.4610872550973861, 0.0]","[0.0, 0.0, -0.6734476871920168]","[0.5, 0.0, -0.049504512455147455]"
46.583,"[20.732503601319547, -0.5238795592747869, 0.0]","[0.0, 0.0, -0.6833436763307734]","[0.5, 0.0, -0.049504512455147455]"
46.783,"[20.809787988033445, -0.5874392577748309, 0.0]","[0.0, 0.0, -0.6932007886960495]","[0.5, 0.0, -0.049504512455147455]"
46.983,"[20.886444010186334, -0.6517573727908084, 0.0]","[0.0, 0.0, -0.7030305557511921]","[0.5, 0.0, -0.049504512455147455]"
