time,position,rotation,velocity
23.776,"[9.679141136605674, -4.194900667079926, 0.0]","[0.0, 0.0, -1.061864993873175]","[0.5, 0.0, -0.03889606941604639]"
23.976,"[9.727788440795578, -4.282894403236377, 0.0]","[0.0, 0.0, -1.069748957447278]","[0.5, 0.0, -0.041460858336493774]"
24.176,"[9.77524588943552, -4.370402037630941, 0.0]","[0.0, 0.0, -1.078116947303817]","[0.5, 0.0, -0.04491964662863988]"
24.376,"[9.822175742509648, -4.458770128736563, 0.0]","[0.0, 0.0, -1.087296829288965]","[0.5, 0.0, -0.04978769996899619]"
24.576,"[9.868251971695424, -4.547597912718308, 0.0]","[0.0, 0.0, -1.0975906940939264]","[0.5, 0.0, -0.05690419583681378]"
24.776,"[9.913347452027933, -4.63694182267832, 0.0]","[0.0, 0.0, -1.1095894918535978]","[0.5, 0.0, -0.06800476503746777]"
24.976,"[9.957267817098039, -4.726892568823704, 0.0]","[0.0, 0.0, -1.124336930697192]","[0.5, 0.0, -0.08724569768348193]"
25.176,"[9.999669208724018, -4.817606843089284, 0.0]","[0.0, 0.0, -1.1442237262513242]","[0.5, 0.0, -0.12712677430506802]"
25.376,"[10.039829279231958, -4.909427078025333, 0.0]","[0.0, 0.0, -1.1764311937441305]","[0.5, 0.0, -0.4488275481847936]"
25.576,"[10.07505491467445, -5.003455187112119, 0.0]","[0.0, 0.0, -1.25506991444362]","[0.5, 0.0, -0.4279568599596789]"
25.776,"[10.102296089568288, -5.10037168415312, 0.0]","[0.0, 0.0, -1.3382892245584268]","[0.5, 0.0, -0.40562841132507904]"
25.976,"[10.121573845404045, -5.199139457931233, 0.0]","[0.0, 0.0, -1.4173599651991435]","[0.5, 0.0, -0.3845044604638474]"
26.176,"[10.133240137452693, -5.299068435118189, 0.0]","[0.0, 0.0, -1.4923307792519924]","[0.5, 0.0, -0.3645658214545177]"
26.376,"[10.13757383798593, -5.399527265292871, 0.0]","[0.0, 0.0, -1.563299816983197]","[0.5, 0.0, -0.34577442821114207]"
26.576,"[10.134975728302791, -5.500012130301289, 0.0]","[0.0, 0.0, -1.6305158493773297]","[0.5, 0.0, -0.3280505441613425]"
26.776,"[10.125808988487936, -5.600097273229756, 0.0]","[0.0, 0.0, -1.6943064852884897]","[0.5, 0.0, -0.3112938786267396]"
26.976,"[10.110427211466096, -5.699370016198874, 0.0]","[0.0, 0.0, -1.7552697696386146]","[0.5, 0.0, -0.29531915831901684]"
27.176,"[10.089313199623655, -5.7970833557732, 0.0]","[0.0, 0.0, -1.8127203467193385]","[0.5, 0.0, -0.2802487770784544]"
27.376,"[10.062439339738374, -5.894384205707949, 0.0]","[0.0, 0.0, -1.86759826366486]","[0.5, 0.0, -0.26604936126610856]"
27.576,"[10.03056922506551, -5.989567376664521, 0.0]","[0.0, 0.0, -1.9195736426445866]","[0.5, 0.0, -0.2525637077057267]"
27.776,"[9.993941552615887, -6.082982280590545, 0.0]","[0.0, 0.0, -1.9690082448981865]","[0.5, 0.0, -0.23977369040231197]"
27.976,"[9.952874034776363, -6.17450105638597, 0.0]","[0.0, 0.0, -2.0159890003599763]","[0.5, 0.0, -0.22765223801585666]"
28.176,"[9.907672601525329, -6.264037469842215, 0.0]","[0.0, 0.0, -2.060586330220469]","[0.5, 0.0, -0.21617879801205353]"
28.376,"[9.858633957597293, -6.351520284649731, 0.0]","[0.0, 0.0, -2.1028679527182343]","[0.5, 0.0, -0.20533413635335127]"
28.576,"[9.806029106117, -6.436915841636401, 0.0]","[0.0, 0.0, -2.1430132314272408]","[0.5, 0.0, -0.19506608184953209]"
28.776,"[9.750121736734979, -6.520180930001752, 0.0]","[0.0, 0.0, -2.1810949717024415]","[0.5, 0.0, -0.18535392664781067]"
28.977,"[9.690878938881962, -6.601695690631275, 0.0]","[0.0, 0.0, -2.217389478226462]","[0.5, 0.0, -0.17612455359559223]"
29.177,"[9.62911870594136, -6.680654149035372, 0.0]","[0.0, 0.0, -2.2517006180965082]","[0.5, 0.0, -0.1674220592223683]"
29.377,"[9.56442636953908, -6.757870653876436, 0.0]","[0.0, 0.0, -2.28442220661877]","[0.5, 0.0, -0.15914682387623186]"
29.576999999999998,"[9.49798601989155, -6.832229133708394, 0.0]","[0.0, 0.0, -2.315199060862852]","[0.5, 0.0, -0.15138152672054384]"
29.777,"[9.429003658689703, -6.904886874679403, 0.0]","[0.0, 0.0, -2.3447176759861454]","[0.5, 0.0, -0.14394630262934763]"
29.977,"[9.357974524249359, -6.975519071288286, 0.0]","[0.0, 0.0, -2.3728316679358583]","[0.5, 0.0, -0.13688105922601235]"
30.177,"[9.285046464451105, -7.044171367868973, 0.0]","[0.0, 0.0, -2.399597148869968]","[0.5, 0.0, -0.13017020066347462]"
30.377,"[9.210360429843643, -7.1108965132688295, 0.0]","[0.0, 0.0, -2.4250522465971263]","[0.5, 0.0, -0.12380405380520987]"
30.576999999999998,"[9.134045651650286, -7.175748016332655, 0.0]","[0.0, 0.0, -2.4492630888289466]","[0.5, 0.0, -0.11776434904027652]"
30.777,"[9.056225279383783, -7.238781912969533, 0.0]","[0.0, 0.0, -2.4722612220179294]","[0.5, 0.0, -0.11204343393139089]"
30.977,"[8.977005705514468, -7.30005976164321, 0.0]","[0.0, 0.0, -2.4941277574660057]","[0.5, 0.0, -0.10661871479581438]"
31.177,"[8.896501383805834, -7.359629401348789, 0.0]","[0.0, 0.0, -2.5148655657805246]","[0.5, 0.0, -0.10149083143582334]"
31.377,"[8.814812318000321, -7.417557235793478, 0.0]","[0.0, 0.0, -2.5345454192730483]","[0.5, 0.0, -0.09664052222673188]"
31.576999999999998,"[8.732032933859166, -7.473903752266666, 0.0]","[0.0, 0.0, -2.5532660462347256]","[0.5, 0.0, -0.092039848311446]"
31.777,"[8.648249660818404, -7.528722574721782, 0.0]","[0.0, 0.0, -2.571076865377076]","[0.5, 0.0, -0.08767547461371783]"
31.977,"[8.563535248611393, -7.582070438699487, 0.0]","[0.0, 0.0, -2.588032231264026]","[0.5, 0.0, -0.08353282446597529]"
32.177,"[8.477524896008369, -7.634257311595483, 0.0]","[0.0, 0.0, -2.6042509956834587]","[0.5, 0.0, -0.07958118662199788]"
32.377,"[8.391568136021126, -7.68456853757134, 0.0]","[0.0, 0.0, -2.619549269947696]","[0.5, 0.0, -0.07586523861343482]"
32.577,"[8.304436338696224, -7.733824895186995, 0.0]","[0.0, 0.0, -2.634208747788908]","[0.5, 0.0, -0.0723127789921433]"
32.777,"[8.216616670825674, -7.781817531385253, 0.0]","[0.0, 0.0, -2.648217523284473]","[0.5, 0.0, -0.06892516925008359]"
32.977,"[8.128158805715183, -7.828602943985584, 0.0]","[0.0, 0.0, -2.6615978080976306]","[0.5, 0.0, -0.06569811159410842]"
33.177,"[8.039104810427835, -7.874228935968992, 0.0]","[0.0, 0.0, -2.6743616704228326]","[0.5, 0.0, -0.06262887766416343]"
33.377,"[7.949497212733632, -7.918742632079288, 0.0]","[0.0, 0.0, -2.686539184247577]","[0.5, 0.0, -0.059709396148294444]"
33.577,"[7.859372760130892, -7.962190349490977, 0.0]","[0.0, 0.0, -2.6981546669575316]","[0.5, 0.0, -0.05693365954379765]"
33.777,"[7.768765277953739, -8.004617425182332, 0.0]","[0.0, 0.0, -2.7092277849681676]","[0.5, 0.0, -0.05429672029092809]"
33.977,"[7.677708953718225, -8.04606564473993, 0.0]","[0.0, 0.0, -2.719785328291992]","[0.5, 0.0, -0.051791344019218664]"
34.177,"[7.586234438690344, -8.086575528071577, 0.0]","[0.0, 0.0, -2.7298522974941077]","[0.5, 0.0, -0.0494110038517237]"
34.377,"[7.494368465493857, -8.126186933670294, 0.0]","[0.0, 0.0, -2.73944794112736]","[0.5, 0.0, -0.04715104488120123]"
34.577,"[7.402137104130162, -8.164936880648495, 0.0]","[0.0, 0.0, -2.748600588071495]","[0.5, 0.0, -0.04500404551282298]"
34.777,"[7.309564337207239, -8.202861347430332, 0.0]","[0.0, 0.0, -2.7573280117138177]","[0.5, 0.0, -0.04296469111112002]"
34.977,"[7.21667070496885, -8.239996233140378, 0.0]","[0.0, 0.0, -2.7656659159265478]","[0.5, 0.0, -0.04102304670040131]"
35.177,"[7.12347622572438, -8.276374915548391, 0.0]","[0.0, 0.0, -2.773633971421685]","[0.5, 0.0, -0.03917461807768854]"
35.377,"[7.030000953900951, -8.312028560347208, 0.0]","[0.0, 0.0, -2.7812487309027456]","[0.5, 0.0, -0.03741570019695719]"
35.577,"[6.936264499215018, -8.346986532627934, 0.0]","[0.0, 0.0, -2.7885128140366993]","[0.5, 0.0, -0.03574616021571133]"
35.777,"[6.842284009960426, -8.38127799432556, 0.0]","[0.0, 0.0, -2.795434793701841]","[0.5, 0.0, -0.034163642605045695]"
35.977,"[6.748075652739085, -8.414930976071673, 0.0]","[0.0, 0.0, -2.8020322449621693]","[0.5, 0.0, -0.03266342196564431]"
36.177,"[6.65365332048089, -8.447973335969754, 0.0]","[0.0, 0.0, -2.8083234169294746]","[0.5, 0.0, -0.03124072719097866]"
36.377,"[6.559029387163704, -8.480430751147127, 0.0]","[0.0, 0.0, -2.8143163177777457]","[0.5, 0.0, -0.029893629986986567]"
36.577,"[6.464217438854705, -8.512327528889681, 0.0]","[0.0, 0.0, -2.820039827355508]","[0.5, 0.0, -0.02861353886435021]"
36.777,"[6.369230009397776, -8.54368633430978, 0.0]","[0.0, 0.0, -2.825526209859839]","[0.5, 0.0, -0.0273919492387761]"
36.977,"[6.274075498039075, -8.574530252506005, 0.0]","[0.0, 0.0, -2.8307851183225576]","[0.5, 0.0, -0.026226747712378894]"
37.177,"[6.1787636034343745, -8.604883893848656, 0.0]","[0.0, 0.0, -2.8358171018205725]","[0.5, 0.0, -0.02511839897677737]"
37.377,"[6.083303180185457, -8.634765540226262, 0.0]","[0.0, 0.0, -2.840627197365929]","[0.5, 0.0, -0.02406565487458594]"
37.577,"[5.987704751414728, -8.664195643275757, 0.0]","[0.0, 0.0, -2.8452249546168833]","[0.5, 0.0, -0.02306630924421573]"
37.777,"[5.89197662458757, -8.693194627686038, 0.0]","[0.0, 0.0, -2.8496168567618847]","[0.5, 0.0, -0.022119107558875892]"
37.977,"[5.796126424924642, -8.721782542183837, 0.0]","[0.0, 0.0, -2.8538070909116295]","[0.5, 0.0, -0.02122340024541276]"
38.177,"[5.700160195000639, -8.749978078915222, 0.0]","[0.0, 0.0, -2.8578103762593767]","[0.5, 0.0, -0.020375215654670646]"
38.377,"[5.604084866640006, -8.77779815058859, 0.0]","[0.0, 0.0, -2.861640524736109]","[0.5, 0.0, -0.019570896927949284]"
38.577,"[5.507906295107987, -8.805258163050997, 0.0]","[0.0, 0.0, -2.865306050724191]","[0.5, 0.0, -0.018808316169774606]"
38.777,"[5.411629469760704, -8.832372685363774, 0.0]","[0.0, 0.0, -2.8688190693026088]","[0.5, 0.0, -0.018084178066744182]"
38.977,"[5.315259576553038, -8.85915621634563, 0.0]","[0.0, 0.0, -2.872180154936335]","[0.5, 0.0, -0.017398877677043643]"
39.177,"[5.218801267354134, -8.885622361911706, 0.0]","[0.0, 0.0, -2.875400613538995]","[0.5, 0.0, -0.01674937708231119]"
39.377,"[5.122259311997034, -8.911784212045093, 0.0]","[0.0, 0.0, -2.878491331051347]","[0.5, 0.0, -0.016132844855989335]"
39.577,"[5.025637806206286, -8.93765361815657, 0.0]","[0.0, 0.0, -2.8814513142227267]","[0.5, 0.0, -0.015549927534323292]"
